0,0.1,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.489983266,1.0000001615,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,0.510017,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,3.19674e-07,
0.1,0.2,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.4876878083,0.9913215045,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,0.503634,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,3.18609e-07,
0.2,0.3,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.4854116917,0.9827832237,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,0.497372,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,3.17041e-07,
0.3,0.4,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.4831547385,0.9743820534,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,0.491227,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,3.15427e-07,
0.4,0.5,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.4809167704,0.9661148265,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,0.485198,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,3.14141e-07,
0.5,0.6,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.478697609,0.9579784703,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,0.479281,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,3.13485e-07,
0.6,0.7,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.4764970753,0.9499700034,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,0.473473,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,3.13699e-07,
0.7,0.8,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.4743149903,0.9420865322,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,0.467772,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,3.14968e-07,
0.8,0.9,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.4721511753,0.9343252482,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,0.462174,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,3.17432e-07,
0.9,1,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.4700054514,0.9266834242,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,0.456678,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,3.21193e-07,
1,1.1,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.4678776404,0.9191584123,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,0.451281,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,3.26317e-07,
